1730996388.540283,79
1730996388.647648,78
1730996388.755082,78
1730996388.863158,78
1730996388.971267,78
1730996389.079486,78
1730996389.186703,78
1730996389.293642,78
1730996389.402137,79
1730996389.510832,78
1730996389.622182,79
1730996389.729157,79
1730996389.835968,79
1730996389.945611,79
1730996390.064255,79
1730996390.172233,78
1730996390.280118,78
1730996390.388229,78
1730996390.498542,78
1730996390.606671,79
1730996390.714341,80
1730996390.822385,80
1730996390.930305,80
1730996391.038622,80
1730996391.148276,80
1730996391.256852,80
1730996391.364405,80
1730996391.472608,80
1730996391.580543,80
1730996391.688031,81
1730996391.795447,80
1730996391.902928,80
1730996392.010508,80
1730996392.117915,79
1730996392.224863,79
1730996392.332609,80
1730996392.441058,80
1730996392.548902,79
1730996392.656749,80
1730996392.764530,80
1730996392.871264,81
1730996392.983110,81
1730996393.090044,81
1730996393.197035,81
1730996393.304430,81
1730996393.411892,81
1730996393.520776,81
1730996393.629668,80
1730996393.737910,81
1730996393.845501,80
1730996393.952780,81
1730996394.060624,81
1730996394.168343,81
1730996394.278840,80
1730996394.386135,81
1730996394.493906,81
1730996394.601672,82
1730996394.709252,81
1730996394.818048,81
1730996394.926901,81
1730996395.042590,82
1730996395.151349,82
1730996395.261881,81
1730996395.373613,83
1730996395.488835,83
1730996395.598604,83
1730996395.709627,82
1730996395.818514,83
1730996395.925808,84
1730996396.037437,83
1730996396.146158,82
1730996396.256985,84
1730996396.371712,85
1730996396.487119,87
1730996396.593863,86
1730996396.707326,86
1730996396.815144,88
1730996396.922144,86
1730996397.033019,86
1730996397.140645,86
1730996397.254118,86
1730996397.362183,87
1730996397.469918,85
1730996397.581849,84
1730996397.690282,85
1730996397.799684,84
1730996397.909814,85
1730996398.018262,85
1730996398.126559,85
1730996398.242038,85
1730996398.353794,85
1730996398.461289,85
1730996398.569268,85
1730996398.678817,86
1730996398.789411,87
1730996398.900533,87
1730996399.007201,88
1730996399.115854,87
1730996399.225413,88
1730996399.334508,87
1730996399.443029,87
1730996399.550502,88
1730996399.659866,89
1730996399.767862,88
1730996399.876602,87
1730996399.984400,86
1730996400.092356,86
1730996400.203858,86
1730996400.311336,86
1730996400.419394,85
1730996400.526857,86
1730996400.633875,86
1730996400.742832,87
1730996400.851717,88
1730996400.960107,88
1730996401.068346,90
1730996401.270481,91
1730996401.381654,91
1730996401.491611,91
1730996401.606116,90
1730996401.716004,91
1730996401.826118,91
1730996401.934024,91
1730996402.042458,91
1730996402.157034,92
1730996402.272768,91
1730996402.429408,91
1730996402.549157,90
1730996402.658395,88
1730996402.766583,87
1730996402.880855,88
1730996402.992520,88
1730996403.107980,88
1730996403.230703,88
1730996403.349796,88
1730996403.458227,87
1730996403.565966,88
1730996403.673172,87
1730996403.781475,88
1730996403.889691,88
1730996404.003196,86
1730996404.111948,87
1730996404.224931,86
1730996404.339375,86
1730996404.456018,87
1730996404.566385,85
1730996404.674756,85
1730996404.785334,86
1730996404.893768,86
1730996405.006045,86
1730996405.115671,87
1730996405.222648,87
1730996405.331305,87
1730996405.446978,87
1730996405.555312,87
1730996405.662876,87
1730996405.770284,86
1730996405.877680,87
1730996405.985722,88
1730996406.093207,87
1730996406.200488,86
1730996406.307740,88
1730996406.415276,86
1730996406.522613,86
1730996406.630921,86
1730996406.739788,88
1730996406.853240,87
1730996406.978923,87
1730996407.130994,88
1730996407.238168,88
1730996407.346641,89
1730996407.455065,88
1730996407.563152,89
1730996407.674366,89
1730996407.786903,89
1730996407.899717,89
1730996408.006823,89
1730996408.113954,89
1730996408.222785,89
1730996408.337602,89
1730996408.445663,89
1730996408.553329,90
1730996408.661296,89
1730996408.770344,89
1730996408.884522,90
1730996408.993730,90
1730996409.102023,89
1730996409.210489,89
1730996409.319571,89
1730996409.427730,88
1730996409.539429,88
1730996409.647805,88
1730996409.757549,89
1730996409.866010,89
1730996409.978543,88
1730996410.086054,88
1730996410.194109,89
1730996410.302182,89
1730996410.416565,89
1730996410.526522,89
1730996410.634489,89
1730996410.743298,89
1730996410.851222,89
1730996410.959716,89
1730996411.067738,90
1730996411.177449,90
1730996411.295101,89
1730996411.402807,89
1730996411.511883,90
1730996411.623657,89
1730996411.732040,88
1730996411.841215,90
1730996411.949926,89
1730996412.059103,89
1730996412.166997,90
1730996412.276970,90
1730996412.391458,89
1730996412.499624,90
1730996412.607437,90
1730996412.718834,90
1730996412.833361,91
1730996412.944228,91
1730996413.052918,91
1730996413.162173,91
1730996413.271486,91
1730996413.379815,92
1730996413.489109,92
1730996413.597238,92
1730996413.704833,92
1730996413.812669,95
1730996413.920141,94
1730996414.027710,94
1730996414.135480,97
1730996414.242832,96
1730996414.350618,96
1730996414.459084,97
1730996414.567939,96
1730996414.675564,97
1730996414.782303,96
1730996414.889158,96
1730996414.996723,94
1730996415.105154,94
1730996415.214632,94
1730996415.331606,92
1730996415.439605,94
1730996415.549080,94
1730996415.656374,94
1730996415.764337,93
1730996415.871995,93
1730996415.980452,95
1730996416.088155,94
1730996416.196144,93
1730996416.303546,94
1730996416.410172,94
1730996416.518197,94
1730996416.629256,96
1730996416.738895,95
1730996416.847703,96
1730996416.956004,97
1730996417.064626,97
1730996417.172760,97
1730996417.281248,97
1730996417.389266,97
1730996417.498992,97
1730996417.614136,96
1730996417.722777,95
1730996417.831404,95
1730996417.942592,92
1730996418.050350,94
1730996418.158653,95
1730996418.266647,95
1730996418.374866,94
1730996418.481733,96
1730996418.588847,95
1730996418.700519,95
1730996418.808845,96
1730996418.922201,96
1730996419.031130,97
1730996419.139668,97
1730996419.254449,98
1730996419.361925,97
1730996419.469812,97
1730996419.580323,98
1730996419.711114,99
1730996419.822292,99
1730996419.932092,100
1730996420.040410,100
1730996420.148719,100
1730996420.263866,98
1730996420.371540,96
1730996420.478775,97
1730996420.586489,97
1730996420.693271,95
1730996420.800815,95
1730996420.908394,95
1730996421.016034,94
1730996421.123902,94
1730996421.231893,94
1730996421.340002,94
1730996421.449317,96
1730996421.558391,96
1730996421.666712,95
1730996421.774595,95
1730996421.883355,96
1730996421.997577,94
1730996422.108035,94
1730996422.216557,95
1730996422.327685,94
1730996422.440168,94
1730996422.547945,94
1730996422.656019,94
1730996422.764035,93
1730996422.877188,94
1730996422.984835,94
1730996423.093230,94
1730996423.201504,95
1730996423.308816,95
1730996423.422023,95
1730996423.544292,95
1730996423.661723,95
1730996423.771825,95
1730996423.879662,97
1730996423.986553,95
1730996424.094379,96
1730996424.211071,96
1730996424.319004,95
1730996424.427132,96
1730996424.534796,96
1730996424.642933,94
1730996424.790972,95
1730996424.900548,96
1730996425.014452,96
1730996425.123273,95
1730996425.232736,96
1730996425.344542,98
1730996425.452958,98
1730996425.561290,98
1730996425.669764,97
1730996425.777237,97
1730996425.884629,97
1730996425.992640,97
1730996426.101718,97
1730996426.216788,97
1730996426.334313,97
1730996426.461573,97
1730996426.570973,97
1730996426.682042,96
1730996426.790116,96
1730996426.899837,97
1730996427.007014,97
1730996427.114770,96
1730996427.221708,97
1730996427.330824,98
1730996427.438782,96
1730996427.552937,97
1730996427.661311,97
1730996427.769564,97
1730996427.882803,96
1730996427.990487,97
1730996428.101550,96
1730996428.213540,97
1730996428.321373,97
1730996428.431315,97
1730996428.539583,96
1730996428.649815,97
1730996428.759066,96
1730996428.874618,96
1730996428.988781,96
1730996429.106103,97
1730996429.216767,97
1730996429.326907,97
1730996429.436752,97
1730996429.552840,98
1730996429.662181,97
1730996429.770386,98
1730996429.880227,98
1730996429.988795,97
1730996430.099711,98
1730996430.207855,98
1730996430.319082,98
1730996430.435657,96
1730996430.552707,98
1730996430.663596,98
