1730996245.592641,0
1730996245.700197,8
1730996245.808713,17
1730996245.919029,20
1730996246.026799,20
1730996246.137064,20
1730996246.244771,20
1730996246.353207,20
1730996246.462281,19
1730996246.578558,19
1730996246.687390,20
1730996246.797278,17
1730996246.905154,20
1730996247.013731,19
1730996247.130171,14
1730996247.242511,9
1730996247.349488,7
1730996247.459608,8
1730996247.574690,9
1730996247.692513,10
1730996247.802685,11
1730996247.909416,10
1730996248.021962,11
1730996248.133339,11
1730996248.244965,11
1730996248.353595,10
1730996248.479448,10
1730996248.605168,12
1730996248.716518,12
1730996248.849409,14
1730996248.957790,13
1730996249.065508,13
1730996249.180726,13
1730996249.294912,13
1730996249.403512,13
1730996249.515092,14
1730996249.625719,15
1730996249.739323,14
1730996249.850033,16
1730996249.960809,15
1730996250.075619,15
1730996250.188891,16
1730996250.306702,16
1730996250.417763,17
1730996250.528439,17
1730996250.638866,19
1730996250.750559,19
1730996250.870083,18
1730996250.976763,17
1730996251.088077,18
1730996251.197183,19
1730996251.307011,19
1730996251.418150,18
1730996251.531264,19
1730996251.658100,19
1730996251.767203,20
1730996251.875746,19
1730996251.988125,20
1730996252.097714,19
1730996252.213478,18
1730996252.321895,17
1730996252.433873,16
1730996252.541670,16
1730996252.653656,18
1730996252.764784,15
1730996252.873059,16
1730996252.985245,13
1730996253.096023,14
1730996253.204043,14
1730996253.312113,15
1730996253.420954,15
1730996253.529047,16
1730996253.637296,17
1730996253.744961,18
1730996253.852358,18
1730996253.961287,19
1730996254.068279,19
1730996254.181334,17
1730996254.291776,18
1730996254.399138,17
1730996254.510275,20
1730996254.617017,20
1730996254.724872,19
1730996254.833889,19
1730996254.941618,18
1730996255.050344,19
1730996255.158828,19
1730996255.266971,18
1730996255.382412,18
1730996255.491269,20
1730996255.602643,20
1730996255.717412,19
1730996255.825289,19
1730996255.932066,19
1730996256.044825,19
1730996256.151454,19
1730996256.258506,19
1730996256.366096,20
1730996256.473890,20
1730996256.581205,19
1730996256.692012,18
1730996256.800252,17
1730996256.907588,16
1730996257.018286,15
1730996257.128034,15
1730996257.253602,15
1730996257.362135,15
1730996257.469683,15
1730996257.578081,15
1730996257.686585,15
1730996257.794962,18
1730996257.903124,17
1730996258.010845,16
1730996258.121130,15
1730996258.228646,17
1730996258.336635,17
1730996258.444551,18
1730996258.558681,17
1730996258.666784,17
1730996258.780950,17
1730996258.889114,18
1730996259.004465,18
1730996259.112001,18
1730996259.224063,18
1730996259.331992,18
1730996259.445615,18
1730996259.554708,17
1730996259.662817,20
1730996259.771863,20
1730996259.879777,18
1730996259.987674,19
1730996260.095277,18
1730996260.202589,17
1730996260.312277,15
1730996260.420306,15
1730996260.530102,14
1730996260.638602,14
1730996260.746521,13
1730996260.859753,14
1730996260.966372,14
1730996261.074909,13
1730996261.182171,14
1730996261.289595,14
1730996261.397239,15
1730996261.505138,15
1730996261.616345,15
1730996261.730714,15
1730996261.841364,15
1730996261.949911,15
1730996262.058440,15
1730996262.166164,16
1730996262.273956,16
1730996262.381347,16
1730996262.488662,16
1730996262.596377,17
1730996262.704476,17
1730996262.811497,17
1730996262.918763,18
1730996263.026687,18
1730996263.135192,18
1730996263.244435,18
1730996263.351383,18
1730996263.461636,19
1730996263.569032,19
1730996263.676669,20
1730996263.784371,20
1730996263.891990,20
1730996264.000149,19
1730996264.107593,20
1730996264.215634,20
1730996264.323088,20
1730996264.430829,19
1730996264.538348,18
1730996264.645814,17
1730996264.753182,19
1730996264.861245,20
1730996264.968727,20
1730996265.076738,19
1730996265.184427,19
1730996265.291759,19
1730996265.399755,19
1730996265.507732,20
1730996265.615343,20
1730996265.723703,19
1730996265.839930,20
1730996265.947383,20
1730996266.055387,20
1730996266.162046,20
1730996266.269535,20
1730996266.377030,19
1730996266.485328,20
1730996266.593695,20
1730996266.701073,19
1730996266.808730,16
1730996266.918004,16
1730996267.028522,14
1730996267.135694,12
1730996267.245893,13
1730996267.353687,10
1730996267.461893,11
1730996267.570275,11
1730996267.678506,10
1730996267.788268,11
1730996267.896199,11
1730996268.004580,11
1730996268.112626,13
1730996268.220289,13
1730996268.327365,14
1730996268.434378,13
1730996268.541638,14
1730996268.649133,14
1730996268.757249,14
1730996268.865564,15
1730996268.973820,15
1730996269.082500,15
1730996269.191749,16
1730996269.299729,16
1730996269.408133,16
1730996269.516005,17
1730996269.623804,17
1730996269.731153,17
1730996269.838311,16
1730996269.945317,18
1730996270.051945,18
1730996270.159407,18
1730996270.266652,19
1730996270.373471,19
1730996270.480907,19
1730996270.587733,20
1730996270.695040,20
1730996270.801738,20
1730996270.911387,20
1730996271.018521,20
1730996271.125771,20
1730996271.232579,20
1730996271.341037,20
1730996271.449046,20
1730996271.557533,18
1730996271.665854,18
1730996271.772670,16
1730996271.881202,15
1730996271.988661,15
1730996272.095676,15
1730996272.205237,16
1730996272.312243,16
1730996272.420119,15
1730996272.527106,15
1730996272.634780,15
1730996272.743046,15
1730996272.850989,15
1730996272.958521,15
1730996273.066020,15
1730996273.174085,15
1730996273.281684,15
1730996273.389255,15
1730996273.496706,16
1730996273.604424,16
1730996273.712343,16
1730996273.819709,17
1730996273.928164,18
1730996274.035791,18
1730996274.143833,17
1730996274.251642,19
1730996274.359033,19
1730996274.466715,18
1730996274.574164,18
1730996274.682161,19
1730996274.790370,18
1730996274.898078,18
1730996275.005680,19
1730996275.113715,19
1730996275.221290,19
1730996275.332129,20
1730996275.439677,20
1730996275.548221,20
1730996275.656327,20
1730996275.764310,20
1730996275.871716,18
1730996275.979165,17
1730996276.085825,17
1730996276.194307,17
1730996276.303041,17
1730996276.410903,17
1730996276.518606,17
1730996276.627858,17
1730996276.734631,17
1730996276.841633,18
1730996276.948295,18
1730996277.055221,18
1730996277.164139,17
